corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00536888,케이알엠,093640,K,[기재정정]사업보고서 (2023.12),20250418000471,케이알엠,20250418,연
00536888,케이알엠,093640,K,사업보고서 (2024.12),20250321001951,케이알엠,20250321,연
00160232,KSS해운,044450,Y,[기재정정]사업보고서 (2024.12),20250814001308,KSS해운,20250814,연
00618410,KS인더스트리,101000,K,사업보고서 (2024.12),20250321001742,KS인더스트리,20250321,연
00328191,케이에스피,073010,K,사업보고서 (2024.12),20250313000959,케이에스피,20250313,
01097906,KH 건설,226360,K,사업보고서 (2024.12),20250321001503,KH 건설,20250321,연
00125965,KH 미래물산,111870,K,사업보고서 (2024.12),20250321001109,KH 미래물산,20250321,연
00378628,KH바텍,060720,K,사업보고서 (2024.12),20250320000605,KH바텍,20250320,연
00657987,KX,122450,K,사업보고서 (2024.12),20250318001366,KX,20250318,연
00276834,KX하이텍,052900,K,사업보고서 (2024.12),20250317000960,KX하이텍,20250317,연
00606664,케이엔더블유,105330,K,[첨부정정]사업보고서 (2024.12),20250327000342,케이엔더블유,20250327,연
00304076,케이엔솔,053080,K,사업보고서 (2024.12),20250314000949,케이엔솔,20250314,연
00672603,케이엔알시스템,199430,K,사업보고서 (2024.12),20250321000542,케이엔알시스템,20250321,연
01402995,케이엔에스,432470,K,사업보고서 (2024.12),20250318000478,케이엔에스,20250318,연
00208134,KNN,058400,K,사업보고서 (2024.12),20250313000812,KNN,20250313,연
00769158,케이엔제이,272110,K,사업보고서 (2024.12),20250320000806,케이엔제이,20250320,연
00246620,케이엘넷,039420,K,[기재정정]사업보고서 (2024.12),20250703000292,케이엘넷,20250703,연
00242934,케이엠,083550,K,사업보고서 (2024.12),20250321001944,케이엠,20250321,연
00226352,케이엠더블유,032500,K,사업보고서 (2024.12),20250320000541,케이엠더블유,20250320,연
01095704,케이엠제약,225430,K,[첨부정정]사업보고서 (2024.12),20250324000070,케이엠제약,20250324,
00668600,케이옥션,102370,K,사업보고서 (2024.12),20250321000899,케이옥션,20250321,연
00426828,케이웨더,068100,K,[기재정정]사업보고서 (2024.12),20250324000428,케이웨더,20250324,연
00589127,KEC,092220,Y,사업보고서 (2024.12),20250319000838,KEC,20250319,연
00542898,케이이엠텍,106080,K,[기재정정]사업보고서 (2024.12),20250331003438,케이이엠텍,20250331,연
00141389,KZ정밀,036560,K,사업보고서 (2024.12),20250312001117,KZ정밀,20250312,
00405278,KG모빌리언스,046440,K,[기재정정]사업보고서 (2024.12),20250502000280,KG모빌리언스,20250502,연
00366137,KG에코솔루션,151860,K,[기재정정]사업보고서 (2024.12),20250814004133,KG에코솔루션,20250814,연
00264547,KG이니시스,035600,K,[기재정정]사업보고서 (2024.12),20250424000545,KG이니시스,20250424,연
01323032,케이카,381970,Y,사업보고서 (2024.12),20250318000964,케이카,20250318,
00861076,케이탑리츠,145270,Y,사업보고서 (2024.12),20250312000670,케이탑리츠,20250312,연
00486097,KT나스미디어,089600,K,사업보고서 (2024.12),20250320000791,KT나스미디어,20250320,연
01467451,KT밀리의서재,418470,K,사업보고서 (2024.12),20250321000901,KT밀리의서재,20250321,
00190321,케이티,030200,Y,사업보고서 (2024.12),20250321001834,케이티,20250321,연
00349097,케이티스카이라이프,053210,Y,사업보고서 (2024.12),20250318001057,케이티스카이라이프,20250318,연
00372882,KTcs,058850,Y,사업보고서 (2024.12),20250320001127,KTcs,20250320,연
00372873,KTis,058860,Y,사업보고서 (2024.12),20250318000822,KTis,20250318,
00260958,케이티알파,036030,K,사업보고서 (2024.12),20250319000169,케이티알파,20250319,
00244455,케이티앤지,033780,Y,사업보고서 (2024.12),20250318001223,케이티앤지,20250318,연
00223762,KT지니뮤직,043610,K,사업보고서 (2024.12),20250318000473,KT지니뮤직,20250318,연
00152437,케이프,064820,K,[기재정정]사업보고서 (2024.12),20250401003914,케이프,20250401,연
00157636,케이피에프,024880,K,사업보고서 (2024.12),20250319000642,케이피에프,20250319,연
00206686,케이피엠테크,042040,K,사업보고서 (2024.12),20250320001561,케이피엠테크,20250320,연
00357607,케이피티유,054410,K,[기재정정]사업보고서 (2024.12),20250321000946,케이피티유,20250321,
00961507,케일럼,258610,K,사업보고서 (2024.12),20250318000202,케일럼,20250318,연
01158553,켄코아에어로스페이스,274090,K,사업보고서 (2024.12),20250321001613,켄코아에어로스페이스,20250321,연
00371485,켐트로닉스,089010,K,사업보고서 (2024.12),20250318001441,켐트로닉스,20250318,연
01089350,켐트로스,220260,K,사업보고서 (2024.12),20250321001382,켐트로스,20250321,
00349732,코나아이,052400,K,사업보고서 (2024.12),20250314001257,코나아이,20250314,연
00601988,코난테크놀로지,402030,K,사업보고서 (2024.12),20250321000273,코난테크놀로지,20250321,
01573284,코닉오토메이션,391710,K,사업보고서 (2024.12),20250318000771,코닉오토메이션,20250318,
00295857,코다코,046070,K,사업보고서 (2024.12),20250321001914,코다코,20250321,연
00329093,코데즈컴바인,047770,K,사업보고서 (2024.12),20250318000907,코데즈컴바인,20250318,연
00308559,코디,080530,K,사업보고서 (2024.12),20250321001409,코디,20250321,연
01180118,코람코더원리츠,417310,Y,사업보고서 (2025.08),20251112000248,코람코더원리츠,20251112,
01180118,코람코더원리츠,417310,Y,사업보고서 (2025.05),20250812000526,코람코더원리츠,20250812,
01180118,코람코더원리츠,417310,Y,사업보고서 (2025.02),20250514000224,코람코더원리츠,20250514,
01180118,코람코더원리츠,417310,Y,사업보고서 (2024.11),20250212000399,코람코더원리츠,20250212,
01430475,코람코라이프인프라리츠,357120,Y,사업보고서 (2025.05),20250813000857,코람코라이프인프라리츠,20250813,
01430475,코람코라이프인프라리츠,357120,Y,사업보고서 (2024.11),20250211000671,코람코라이프인프라리츠,20250211,
00541437,코렌텍,104540,K,사업보고서 (2024.12),20250320001254,코렌텍,20250320,연
00152589,코리아나,027050,K,[기재정정]사업보고서 (2024.12),20250812000548,코리아나,20250812,연
00152686,코리아써키트,007810,Y,사업보고서 (2024.12),20250320001351,코리아써키트,20250320,연
00304915,코리아에셋투자증권,190650,K,[첨부정정]사업보고서 (2025.03),20250620000409,코리아에셋투자증권,20250620,
00803425,코리아에프티,123410,K,사업보고서 (2024.12),20250320001509,코리아에프티,20250320,연
00113191,코리안리,003690,Y,[기재정정]사업보고서 (2024.12),20250331003380,코리안리,20250331,연
00268118,코맥스,036690,K,[기재정정]사업보고서 (2024.12),20250411001601,코맥스,20250411,연
00268118,코맥스,036690,K,사업보고서제출기한연장신고서 (2024.12),20250324000209,코맥스,20250324,
00152783,코메론,049430,K,사업보고서 (2024.12),20250319000535,코메론,20250319,연
00997812,코미코,183300,K,사업보고서 (2024.12),20250321000403,코미코,20250321,연
00187415,코미팜,041960,K,사업보고서 (2024.12),20250318000632,코미팜,20250318,연
00365934,코세스,089890,K,[기재정정]사업보고서 (2024.12),20250811000151,코세스,20250811,연
01493793,코셈,360350,K,사업보고서 (2024.12),20250318000902,코셈,20250318,연
00442455,코스나인,082660,K,[기재정정]사업보고서 (2024.12),20250409002838,코스나인,20250409,연
01009789,코스맥스,192820,Y,[기재정정]사업보고서 (2024.12),20250416000526,코스맥스,20250416,연
00219574,코스맥스비티아이,044820,Y,사업보고서 (2024.12),20250319000641,코스맥스비티아이,20250319,연
00656289,코스맥스엔비티,222040,K,사업보고서 (2024.12),20250318000785,코스맥스엔비티,20250318,연
00763473,코스메카코리아,241710,K,사업보고서 (2024.12),20250321000012,코스메카코리아,20250321,연
00129989,코스모신소재,005070,Y,사업보고서 (2024.12),20250314000812,코스모신소재,20250314,
00160302,코스모화학,005420,Y,사업보고서 (2024.12),20250318000926,코스모화학,20250318,연
01476219,코스텍시스,355150,K,[기재정정]사업보고서 (2024.12),20250814002635,코스텍시스,20250814,
00210856,코아스,071950,Y,사업보고서 (2024.12),20250320000653,코아스,20250320,연
00989664,코아스템켐온,166480,K,[기재정정]사업보고서 (2024.12),20250808000424,코아스템켐온,20250808,연
00271501,코아시아,045970,K,사업보고서 (2024.12),20250319001088,코아시아,20250319,연
01031502,코아시아씨엠,196450,K,사업보고서 (2024.12),20250318001365,코아시아씨엠,20250318,연
01512575,코어라인소프트,384470,K,[기재정정]사업보고서 (2024.12),20250317000600,코어라인소프트,20250317,연
00197476,코엔텍,029960,E,사업보고서 (2024.12),20250321001548,코엔텍,20250321,
00152880,코오롱글로벌,003070,Y,[기재정정]사업보고서 (2024.12),20250814003343,코오롱글로벌,20250814,연
01712485,코오롱모빌리티그룹,450140,Y,사업보고서 (2024.12),20250318001337,코오롱모빌리티그룹,20250318,연
00152862,코오롱,002020,Y,사업보고서 (2024.12),20250318001402,코오롱,20250318,연
00525642,코오롱생명과학,102940,K,사업보고서 (2024.12),20250318000946,코오롱생명과학,20250318,연
00241005,코오롱ENP,138490,Y,사업보고서 (2024.12),20250318000887,코오롱ENP,20250318,연
00795135,코오롱인더,120110,Y,[기재정정]사업보고서 (2024.12),20250319000318,코오롱인더,20250319,연
01245062,코오롱티슈진,950160,K,사업보고서 (2024.12),20250318000527,코오롱티슈진,20250318,
00170558,코웨이,021240,Y,사업보고서 (2024.12),20250321001734,코웨이,20250321,연
00155948,코웰패션,033290,K,[기재정정]사업보고서 (2024.12),20250331004264,코웰패션,20250331,연
00360674,코위버,056360,K,사업보고서 (2024.12),20250317000228,코위버,20250317,연
01211232,코윈테크,282880,K,사업보고서 (2024.12),20250318000810,코윈테크,20250318,연
00807397,코이즈,121850,K,사업보고서 (2024.12),20250317000408,코이즈,20250317,연
00959210,코츠테크놀로지,448710,K,사업보고서 (2024.12),20250321001372,코츠테크놀로지,20250321,
00446901,코칩,126730,K,사업보고서 (2024.12),20250319000690,코칩,20250319,연
00187725,코콤,015710,K,[첨부추가]사업보고서 (2024.12),20250318001160,코콤,20250318,
00305297,코텍,052330,K,[기재정정]사업보고서 (2024.12),20250814000996,코텍,20250814,연
01364297,코퍼스코리아,322780,K,사업보고서 (2024.12),20250321000804,코퍼스코리아,20250321,연
00203315,콘텐트리중앙,036420,Y,사업보고서 (2024.12),20250320001749,콘텐트리중앙,20250320,연
01032404,콜마비앤에이치,200130,K,사업보고서 (2024.12),20250317000890,콜마비앤에이치,20250317,연
00203290,콜마홀딩스,024720,Y,[기재정정]사업보고서 (2024.12),20250814004400,콜마홀딩스,20250814,연
01311055,쿠콘,294570,K,사업보고서 (2024.12),20250314001584,쿠콘,20250314,
00132354,쿠쿠홀딩스,192400,Y,사업보고서 (2024.12),20250317000970,쿠쿠홀딩스,20250317,연
01267684,쿠쿠홈시스,284740,Y,[기재정정]사업보고서 (2024.12),20250331004301,쿠쿠홈시스,20250331,연
01311286,퀀타매트릭스,317690,K,사업보고서 (2024.12),20250320000758,퀀타매트릭스,20250320,연
01207761,퀀텀온,227100,K,사업보고서 (2024.12),20250408000016,퀀텀온,20250408,연
01207761,퀀텀온,227100,K,사업보고서제출기한연장신고서 (2024.12),20250321001857,퀀텀온,20250321,
01584183,퀄리타스반도체,432720,K,사업보고서 (2024.12),20250320000317,퀄리타스반도체,20250320,
01397772,큐라클,365270,K,사업보고서 (2024.12),20250321001071,큐라클,20250321,
00356802,큐렉소,060280,K,사업보고서 (2024.12),20250317000942,큐렉소,20250317,
01492651,큐로셀,372320,K,[기재정정]사업보고서 (2024.12),20250314001763,큐로셀,20250314,연
00296324,큐로홀딩스,051780,K,사업보고서 (2024.12),20250320001151,큐로홀딩스,20250320,연
01042650,큐리언트,115180,K,사업보고서 (2024.12),20250318000248,큐리언트,20250318,연
01498974,큐리옥스바이오시스템즈,445680,K,사업보고서 (2024.12),20250321001533,큐리옥스바이오시스템즈,20250321,연
00985686,큐브엔터,182360,K,사업보고서 (2024.12),20250319000765,큐브엔터,20250319,연
01033591,큐알티,405100,K,사업보고서 (2024.12),20250318001338,큐알티,20250318,연
00411446,큐에스아이,066310,K,사업보고서 (2024.12),20250317000469,큐에스아이,20250317,연
00267942,큐캐피탈,016600,K,사업보고서 (2024.12),20250318000977,큐캐피탈,20250318,
01514005,크라우드웍스,355390,K,사업보고서 (2024.12),20250320000920,크라우드웍스,20250320,연
01205329,크라운제과,264900,Y,사업보고서 (2024.12),20250320000868,크라운제과,20250320,
00153126,크라운해태홀딩스,005740,Y,사업보고서 (2024.12),20250320000950,크라운해태홀딩스,20250320,연
00760971,크래프톤,259960,Y,사업보고서 (2024.12),20250318001121,크래프톤,20250318,연
00525882,크레버스,096240,K,[첨부추가]사업보고서 (2024.12),20250318000366,크레버스,20250318,연
00346407,크레오에스지,040350,K,[기재정정]사업보고서 (2024.12),20250714000206,크레오에스지,20250714,연
00522007,크리스에프앤씨,110790,K,[기재정정]사업보고서 (2024.12),20250331002512,크리스에프앤씨,20250331,연
00185222,크린앤사이언스,045520,K,[첨부추가]사업보고서 (2024.12),20250320000033,크린앤사이언스,20250320,연
01061327,클래시스,214150,K,사업보고서 (2024.12),20250321001623,클래시스,20250321,연
01784914,클로봇,466100,K,[기재정정]사업보고서 (2024.12),20250326000997,클로봇,20250326,연
00957735,클리오,237880,K,사업보고서 (2024.12),20250320001273,클리오,20250320,연
00535375,키네마스터,139670,K,사업보고서 (2024.12),20250319000996,키네마스터,20250319,연
00140131,키다리스튜디오,020120,Y,사업보고서 (2024.12),20250319000526,키다리스튜디오,20250319,연
00296290,키움증권,039490,Y,사업보고서 (2024.12),20250317000785,키움증권,20250317,연
00353762,키이스트,054780,K,사업보고서 (2024.12),20250314001265,키이스트,20250314,
01037214,킵스파마,256940,K,사업보고서 (2024.12),20250320001711,킵스파마,20250320,연
00617314,타이거일렉,219130,K,사업보고서 (2024.12),20250319000763,타이거일렉,20250319,
00814582,탑런토탈솔루션,336680,K,사업보고서 (2024.12),20250321001317,탑런토탈솔루션,20250321,연
01360875,탑머티리얼,360070,K,[기재정정]사업보고서 (2024.12),20250814003096,탑머티리얼,20250814,
00366845,탑엔지니어링,065130,K,[기재정정]사업보고서 (2024.12),20250313000014,탑엔지니어링,20250313,연
00608699,탑코미디어,134580,K,사업보고서 (2024.12),20250318001254,탑코미디어,20250318,연
00122481,태경비케이,014580,Y,사업보고서 (2024.12),20250320001058,태경비케이,20250320,연
00153339,태경산업,015890,Y,사업보고서 (2024.12),20250321000898,태경산업,20250321,연
00109161,태경케미컬,006890,Y,사업보고서 (2024.12),20250318000825,태경케미컬,20250318,연
00153375,태광,023160,K,사업보고서 (2024.12),20250319000385,태광,20250319,연
00153393,태광산업,003240,Y,[기재정정]사업보고서 (2024.12),20250814001448,태광산업,20250814,연
00153524,태림포장,011280,Y,[기재정정]사업보고서 (2024.12),20250327000507,태림포장,20250327,연
01366000,태성,323280,K,사업보고서 (2024.12),20250321000587,태성,20250321,연
00186717,태양,053620,K,사업보고서 (2024.12),20250311000593,태양,20250311,연
00153755,태양금속공업,004100,Y,사업보고서 (2024.12),20250317000712,태양금속공업,20250317,연
00153861,태영건설,009410,Y,[기재정정]사업보고서 (2024.12),20250814003344,태영건설,20250814,연
00186799,태웅,044490,K,사업보고서 (2024.12),20250320000535,태웅,20250320,
00562245,태웅로직스,124560,K,사업보고서 (2024.12),20250318000330,태웅로직스,20250318,연
00154055,태원물산,001420,Y,사업보고서 (2024.12),20250320001049,태원물산,20250320,
00926522,테고사이언스,191420,K,사업보고서 (2024.12),20250319000640,테고사이언스,20250319,연
00373021,테라사이언스,073640,K,사업보고서 (2024.12),20250321001975,테라사이언스,20250321,연
00249894,테라젠이텍스,066700,K,사업보고서 (2024.12),20250319001026,테라젠이텍스,20250319,연
00524421,테스,095610,K,사업보고서 (2024.12),20250314001042,테스,20250314,연
00256955,테이팩스,055490,Y,사업보고서 (2024.12),20250310000646,테이팩스,20250310,연
00370255,테크엘,064520,K,사업보고서 (2024.12),20250317000755,테크엘,20250317,연
00535676,테크윙,089030,K,사업보고서 (2024.12),20250317000416,테크윙,20250317,연
00423177,텔레칩스,054450,K,사업보고서 (2024.12),20250321000704,텔레칩스,20250321,연
00361488,텔코웨어,078000,Y,[기재정정]사업보고서 (2024.12),20250814001427,텔코웨어,20250814,연
00608802,텔콘RF제약,200230,K,[기재정정]사업보고서 (2024.12),20250319000805,텔콘RF제약,20250319,연
00816544,토니모리,214420,Y,사업보고서 (2024.12),20250320000852,토니모리,20250320,연
01436479,토마토시스템,393210,K,사업보고서 (2024.12),20250320000946,토마토시스템,20250320,연
01573336,토모큐브,475960,K,사업보고서 (2024.12),20250320000570,토모큐브,20250320,연
01064069,토박스코리아,215480,K,사업보고서 (2024.12),20250320000037,토박스코리아,20250320,연
00390365,토비스,051360,K,사업보고서 (2024.12),20250318000206,토비스,20250318,연
00355089,토탈소프트,045340,K,[기재정정]사업보고서 (2024.12),20250813000311,토탈소프트,20250813,
00531917,톱텍,108230,K,사업보고서 (2024.12),20250319001144,톱텍,20250319,연
00596260,투비소프트,079970,K,[기재정정]사업보고서 (2024.12),20250702000110,투비소프트,20250702,연
00547510,툴젠,199800,K,사업보고서 (2024.12),20250320001166,툴젠,20250320,연
01134216,트루엔,417790,K,[기재정정]사업보고서 (2024.12),20250319001110,트루엔,20250319,
01217014,트윔,290090,K,[첨부추가]사업보고서 (2024.12),20250321001762,트윔,20250321,연
00186939,특수건설,026150,K,[기재정정]사업보고서 (2024.12),20250404002653,특수건설,20250404,연
01232192,티디에스팜,464280,K,[기재정정]사업보고서 (2024.12),20250317001016,티디에스팜,20250317,
00867098,티로보틱스,117730,K,사업보고서 (2024.12),20250320001413,티로보틱스,20250320,연
00204642,티비씨,033830,K,[기재정정]사업보고서 (2024.12),20250513000334,티비씨,20250513,연
00372688,티사이언티픽,057680,K,[기재정정]사업보고서 (2024.12),20250814003224,티사이언티픽,20250814,연
00609661,티쓰리,204610,K,사업보고서 (2024.12),20250318000594,티쓰리,20250318,연
00245472,티씨케이,064760,K,사업보고서 (2024.12),20250320001057,티씨케이,20250320,
01109937,티앤알바이오팹,246710,K,[기재정정]사업보고서 (2024.12),20250429000306,티앤알바이오팹,20250429,연
00608440,티앤엘,340570,K,사업보고서 (2024.12),20250317000486,티앤엘,20250317,연
00317487,티에스넥스젠,043220,K,사업보고서 (2024.12),20250331003863,티에스넥스젠,20250331,연
00317487,티에스넥스젠,043220,K,[기재정정]사업보고서제출기한연장신고서 (2024.12),20250321001981,티에스넥스젠,20250321,
01139035,티에스아이,277880,K,[기재정정]사업보고서 (2024.12),20250813000423,티에스아이,20250813,연
00372226,티에스이,131290,K,사업보고서 (2024.12),20250319000741,티에스이,20250319,연
00778235,TS인베스트먼트,246690,K,사업보고서 (2024.12),20250313000891,TS인베스트먼트,20250313,연
01353024,TS트릴리온,317240,K,[기재정정]사업보고서 (2024.12),20250814001964,TS트릴리온,20250814,연
01353024,TS트릴리온,317240,K,사업보고서제출기한연장신고서 (2024.12),20250321001247,TS트릴리온,20250321,
00118965,티에이치엔,019180,Y,사업보고서 (2024.12),20250319001022,티에이치엔,20250319,연
01035368,티에프이,425420,K,사업보고서 (2024.12),20250320001091,티에프이,20250320,연
01458161,티엑스알로보틱스,484810,K,[기재정정]사업보고서 (2024.12),20250526000504,티엑스알로보틱스,20250526,
00814786,티엔엔터테인먼트,131100,K,사업보고서 (2024.12),20250321001356,티엔엔터테인먼트,20250321,
00920379,티엘비,356860,K,사업보고서 (2024.12),20250320000811,티엘비,20250320,연
00117230,TYM,002900,Y,사업보고서 (2024.12),20250319000651,TYM,20250319,연
01497869,티와이홀딩스,363280,Y,사업보고서 (2024.12),20250320001392,티와이홀딩스,20250320,연
01335930,티움바이오,321550,K,사업보고서 (2024.12),20250319000420,티움바이오,20250319,연
00671376,티웨이항공,091810,Y,사업보고서 (2024.12),20250321001231,티웨이항공,20250321,연
00109514,티웨이홀딩스,004870,Y,사업보고서 (2024.12),20250321001276,티웨이홀딩스,20250321,
01301252,티이엠씨,425040,K,사업보고서 (2024.12),20250318000974,티이엠씨,20250318,연
01113754,티이엠씨씨엔에스,241790,K,사업보고서 (2024.12),20250318001014,티이엠씨씨엔에스,20250318,연
00201733,TJ미디어,032540,K,사업보고서 (2024.12),20250317000674,TJ미디어,20250317,연
00140061,티케이지애강,022220,K,사업보고서 (2024.12),20250318000881,티케이지애강,20250318,
00426086,티케이지휴켐스,069260,Y,사업보고서 (2024.12),20250313001222,티케이지휴켐스,20250313,연
00693554,티케이케미칼,104480,K,사업보고서 (2024.12),20250321001887,티케이케미칼,20250321,
00497631,티플랙스,081150,K,사업보고서 (2024.12),20250321000839,티플랙스,20250321,
00154329,TP,007980,Y,사업보고서 (2024.12),20250319000833,TP,20250319,연
00578538,티피씨글로벌,130740,K,사업보고서 (2024.12),20250319000106,티피씨글로벌,20250319,연
00108649,TPC,048770,K,사업보고서 (2024.12),20250318001007,TPC,20250318,연
00438036,팅크웨어,084730,K,사업보고서 (2024.12),20250319001133,팅크웨어,20250319,연
01292291,파두,440110,K,[기재정정]사업보고서 (2024.12),20250814004099,파두,20250814,연
00171265,파라다이스,034230,Y,[기재정정]사업보고서 (2024.12),20250415000021,파라다이스,20250415,연
00105138,파라텍,033540,K,[기재정정]사업보고서 (2024.12),20250813001449,파라텍,20250813,연
01495180,파로스아이바이오,388870,K,사업보고서 (2024.12),20250318000003,파로스아이바이오,20250318,연
00266934,파루,043200,K,사업보고서 (2024.12),20250321000872,파루,20250321,연
00970453,파마리서치,214450,K,사업보고서 (2024.12),20250317000758,파마리서치,20250317,연
00972293,파멥신,208340,K,[기재정정]사업보고서 (2024.12),20250814004251,파멥신,20250814,연
00145163,파미셀,005690,Y,[기재정정]사업보고서 (2024.12),20250813000184,파미셀,20250813,
00429694,파버나인,177830,K,사업보고서 (2024.12),20250318000607,파버나인,20250318,연
00238153,파세코,037070,K,사업보고서 (2024.12),20250320000469,파세코,20250320,
00638487,파수,150900,K,사업보고서 (2024.12),20250319000975,파수,20250319,연
00231354,파워넷,037030,K,[기재정정]사업보고서 (2024.12),20250331003965,파워넷,20250331,연
00269612,파워로직스,047310,K,사업보고서 (2024.12),20250311000942,파워로직스,20250311,연
01513440,파이버프로,368770,K,사업보고서 (2024.12),20250318000194,파이버프로,20250318,연
00492353,파이오링크,170790,K,사업보고서 (2024.12),20250317000451,파이오링크,20250317,연
00350020,파인디앤씨,049120,K,[기재정정]사업보고서 (2024.12),20250331002173,파인디앤씨,20250331,연
00264732,파인디지털,038950,K,[기재정정]사업보고서 (2024.12),20250820000170,파인디지털,20250820,연
01455410,파인메딕스,387570,K,사업보고서 (2024.12),20250318000406,파인메딕스,20250318,연
01686755,파인엠텍,441270,K,[기재정정]사업보고서 (2024.12),20250328001910,파인엠텍,20250328,연
00755739,파인테크닉스,106240,K,[기재정정]사업보고서 (2024.12),20250326001009,파인테크닉스,20250326,연
00820352,파인텍,131760,K,사업보고서 (2024.12),20250320001250,파인텍,20250320,연
00384762,파커스,065690,K,[기재정정]사업보고서 (2024.12),20250708000141,파커스,20250708,연
00244747,파크시스템스,140860,K,사업보고서 (2024.12),20250319001027,파크시스템스,20250319,연
00490151,파트론,091700,K,사업보고서 (2024.12),20250311000929,파트론,20250311,연
00231691,판타지오,032800,K,사업보고서 (2025.06),20250917000341,판타지오,20250917,연
00986898,팜스빌,318010,K,사업보고서 (2024.12),20250319000513,팜스빌,20250319,연
00260408,팜스코,036580,Y,사업보고서 (2024.12),20250318001293,팜스코,20250318,연
00192499,팜스토리,027710,K,사업보고서 (2024.12),20250321001447,팜스토리,20250321,연
00135050,팜젠사이언스,004720,Y,사업보고서 (2024.12),20250321000584,팜젠사이언스,20250321,연
01101041,패션플랫폼,225590,K,[기재정정]사업보고서 (2024.12),20250325000832,패션플랫폼,20250325,연
00339072,팬스타엔터프라이즈,054300,K,사업보고서 (2024.12),20250321001237,팬스타엔터프라이즈,20250321,
00397191,팬엔터테인먼트,068050,K,사업보고서 (2024.12),20250318001438,팬엔터테인먼트,20250318,연
00122737,팬오션,028670,Y,사업보고서 (2024.12),20250318000777,팬오션,20250318,연
00962922,팬젠,222110,K,[기재정정]사업보고서 (2024.12),20250813000271,팬젠,20250813,
01146220,팸텍,271830,K,사업보고서 (2024.12),20250318000683,팸텍,20250318,연
00148522,퍼스텍,010820,Y,사업보고서 (2024.12),20250312000567,퍼스텍,20250312,
00161709,퍼시스,016800,Y,[기재정정]사업보고서 (2024.12),20250814001419,퍼시스,20250814,연
01152470,펄어비스,263750,K,사업보고서 (2024.12),20250319001130,펄어비스,20250319,연
00761059,펌텍코리아,251970,K,사업보고서 (2024.12),20250319001057,펌텍코리아,20250319,연
00134723,페이퍼코리아,001020,Y,사업보고서 (2024.12),20250320001403,페이퍼코리아,20250320,연
00957373,펨트론,168360,K,사업보고서 (2024.12),20250320001005,펨트론,20250320,연
00415868,펩트론,087010,K,사업보고서 (2024.12),20250320000916,펩트론,20250320,
00573579,평화산업,090080,Y,사업보고서 (2024.12),20250317000667,평화산업,20250317,연
00155124,평화홀딩스,010770,Y,사업보고서 (2024.12),20250317000760,평화홀딩스,20250317,연
00392691,포니링크,064800,K,사업보고서 (2024.12),20250317000623,포니링크,20250317,연
00188797,포메탈,119500,K,사업보고서 (2024.12),20250318000875,포메탈,20250318,
01513699,포바이포,389140,K,사업보고서 (2024.12),20250321001782,포바이포,20250321,연
00862312,포스뱅크,105760,K,사업보고서 (2024.12),20250319000899,포스뱅크,20250319,연
00155212,포스코DX,022100,Y,사업보고서 (2024.12),20250314001261,포스코DX,20250314,연
00155258,포스코스틸리온,058430,Y,[기재정정]사업보고서 (2024.12),20250408001924,포스코스틸리온,20250408,연
00124504,포스코인터내셔널,047050,Y,사업보고서 (2024.12),20250314001718,포스코인터내셔널,20250314,연
00155276,포스코퓨처엠,003670,Y,사업보고서 (2024.12),20250314000603,포스코퓨처엠,20250314,연
00155319,POSCO홀딩스,005490,Y,사업보고서 (2024.12),20250312001016,POSCO홀딩스,20250312,연
00939942,포시에스,189690,K,사업보고서 (2025.06),20250916000173,포시에스,20250916,연
00962393,포인트모바일,318020,K,사업보고서 (2024.12),20250321001997,포인트모바일,20250321,연
01179608,포인트엔지니어링,256630,K,사업보고서 (2024.12),20250318000614,포인트엔지니어링,20250318,연
01393721,포커스에이아이,331380,K,사업보고서 (2024.12),20250331002946,포커스에이아이,20250331,
01393721,포커스에이아이,331380,K,사업보고서제출기한연장신고서 (2024.12),20250321001171,포커스에이아이,20250321,
01047707,포톤,208710,K,사업보고서 (2024.12),20250318001308,포톤,20250318,연
01806951,폰드그룹,472850,K,사업보고서 (2024.12),20250321001747,폰드그룹,20250321,연
00617998,폴라리스세원,234100,K,사업보고서 (2024.12),20250318001077,폴라리스세원,20250318,연
00369213,폴라리스AI,039980,K,사업보고서 (2024.12),20250314001660,폴라리스AI,20250314,
00463342,폴라리스AI파마,041910,K,사업보고서 (2024.12),20250312001029,폴라리스AI파마,20250312,
00269852,폴라리스오피스,041020,K,사업보고서 (2024.12),20250321001589,폴라리스오피스,20250321,연
00663669,폴라리스우노,114630,K,사업보고서 (2024.12),20250317000850,폴라리스우노,20250317,연
01259311,푸드나무,290720,K,사업보고서 (2024.12),20250320001751,푸드나무,20250320,연
00165103,푸드웰,005670,K,사업보고서 (2024.12),20250321001761,푸드웰,20250321,연
00537832,푸른기술,094940,K,[기재정정]사업보고서 (2024.12),20251117000213,푸른기술,20251117,연
00410739,푸른소나무,057880,K,사업보고서 (2024.12),20250321001551,푸른소나무,20250321,연
00124805,푸른저축은행,007330,K,사업보고서 (2024.12),20250318000957,푸른저축은행,20250318,
00155355,풀무원,017810,Y,사업보고서 (2024.12),20250318001312,풀무원,20250318,연
00155373,풍강,093380,K,사업보고서 (2025.08),20251117000158,풍강,20251117,연
00155452,풍국주정,023900,K,사업보고서 (2024.12),20250318001261,풍국주정,20250318,연
